Metabolite,np OLFR2 A,np OLFR2 B,np OLFR2 C,np GPI1 A,np GPI1 B,NP GPI1 C,p OLFR2 A,p OLFR2 B,p GPI1 A,p GPI1 B
S-Adenosylhomocysteine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-7,14088.0,14088.0,14088.0,14088.0,14088.0,14088.0,14088.0,14088.0,14088.0,14088.0
S-Adenosylhomocysteine-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-10,44768.0,35236.0,25131.0,22924.0,25242.0,40868.0,49679.0,35657.0,42922.0,45022.0
S-Adenosylhomocysteine-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylhomocysteine-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11339.0,18410.0,19351.0,32373.0
S-Adenosylmethionine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10814.0,10000.0,10000.0
S-Adenosylmethionine-13C-5,80142.0,23082.0,64469.0,30989.0,55957.0,31058.0,65418.0,119469.0,94740.0,189802.0
S-Adenosylmethionine-13C-6,65176.0,15880.0,75102.0,41058.0,63420.0,41824.0,103386.0,135900.0,68347.0,162235.0
S-Adenosylmethionine-13C-7,58347.0,10000.0,35733.0,30163.0,38813.0,22873.0,65433.0,92095.0,54481.0,81509.0
S-Adenosylmethionine-13C-8,22421.0,10862.5,10862.5,17726.0,10862.5,16274.0,36706.0,75784.0,27340.0,41484.0
S-Adenosylmethionine-13C-9,11366.0,10765.0,10765.0,10765.0,10765.0,10765.0,25614.0,38273.0,10765.0,25823.0
S-Adenosylmethionine-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10104.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-11,10901.0,10901.0,10901.0,10901.0,10901.0,10901.0,10901.0,10901.0,10901.0,10901.0
S-Adenosylmethionine-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
S-Adenosylmethionine-13C-14,10767.5,10767.5,10767.5,10767.5,10767.5,10767.5,10767.5,10767.5,10767.5,10767.5
S-Adenosylmethionine-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Adenosine diphosphate ribose-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-6,11405.0,10000.0,10000.0,10000.0,10000.0,10000.0,20870.0,23452.0,19517.0,21870.0
Uridine diphosphate glucose-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate glucose-13C-10,16377.0,10000.0,23882.0,10000.0,10000.0,13513.0,21797.0,22481.0,20120.0,15642.0
Uridine diphosphate glucose-13C-11,177140.0,104972.0,155120.0,84846.0,100828.0,103791.0,158361.0,198654.0,101632.0,117313.0
Uridine diphosphate glucose-13C-12,33879.0,21076.0,33118.0,20444.0,27055.0,29431.0,32885.0,38802.0,18808.0,27913.0
Uridine diphosphate glucose-13C-13,54841.0,33756.0,39737.0,28879.0,34183.0,30607.0,35583.0,52671.0,18824.0,32682.0
Uridine diphosphate glucose-13C-14,15595.0,18566.0,16919.0,13532.0,18552.0,12011.0,10000.0,23728.0,10000.0,10000.0
Uridine diphosphate glucose-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-0,4988731.0,4988731.0,4988731.0,4988731.0,4988731.0,4988731.0,4988731.0,6562110.0,4988731.0,4988731.0
Palmitic acid-13C-1,550145.5,550145.5,550145.5,550145.5,550145.5,550145.5,550145.5,555832.0,550145.5,550145.5
Palmitic acid-13C-2,38309.0,38309.0,38309.0,38309.0,38309.0,38309.0,38309.0,38309.0,38309.0,38309.0
Palmitic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Palmitic acid-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-0,10680.5,10680.5,10680.5,10680.5,10680.5,10680.5,10680.5,10680.5,10680.5,10680.5
Uridine diphosphate-N-acetylglucosamine-13C-1,10794.0,10794.0,10794.0,10794.0,10794.0,10794.0,10794.0,10794.0,10794.0,10794.0
Uridine diphosphate-N-acetylglucosamine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,15194.0,14692.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,15719.0,15776.0,10142.0,10413.0
Uridine diphosphate-N-acetylglucosamine-13C-12,10912.5,10912.5,10912.5,10912.5,10912.5,10912.5,22164.0,15590.0,11377.0,10912.5
Uridine diphosphate-N-acetylglucosamine-13C-13,57258.0,60471.0,70496.0,27528.0,23651.0,25315.0,164644.0,106114.0,42466.0,55644.0
Uridine diphosphate-N-acetylglucosamine-13C-14,14336.0,10000.0,12729.0,10000.0,10000.0,10000.0,29284.0,25299.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-15,12650.0,25295.0,19891.0,10000.0,10000.0,10000.0,39521.0,24555.0,13821.0,15090.0
Uridine diphosphate-N-acetylglucosamine-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,14421.0,10000.0,10000.0,10000.0
Uridine diphosphate-N-acetylglucosamine-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-3,333241.0,333241.0,333241.0,333241.0,333241.0,333241.0,333241.0,333241.0,333241.0,333241.0
Folic acid-13C-4,31079.0,31079.0,31079.0,31079.0,31079.0,31079.0,31079.0,31079.0,31079.0,31079.0
Folic acid-13C-5,11395.5,11395.5,11395.5,11395.5,11395.5,11395.5,11395.5,11395.5,11395.5,11395.5
Folic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Folic acid-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-1,468564.5,468564.5,468564.5,468564.5,468564.5,468564.5,468564.5,468564.5,468564.5,468564.5
Dihydrofolic acid-13C-2,40003.5,40003.5,40003.5,40003.5,40003.5,40003.5,40003.5,40003.5,40569.0,40003.5
Dihydrofolic acid-13C-3,11519.0,11519.0,11519.0,11519.0,11519.0,11519.0,11519.0,11519.0,11519.0,11519.0
Dihydrofolic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Dihydrofolic acid-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-0,97851.0,77185.0,123896.0,73384.0,90638.0,84176.0,121822.0,141886.0,169685.0,159765.0
Oxidized glutathione-13C-1,24680.0,18633.0,31099.0,21279.0,24741.0,27528.0,42733.0,38523.0,47855.0,39591.0
Oxidized glutathione-13C-2,112279.0,81797.0,139467.0,110270.0,105234.0,113344.0,268894.0,259388.0,275346.0,237802.0
Oxidized glutathione-13C-3,32806.0,21010.0,39673.0,33660.0,50409.0,43610.0,58000.0,57744.0,60989.0,65240.0
Oxidized glutathione-13C-4,53968.0,41457.0,64414.0,71128.0,69716.0,67191.0,133988.0,142918.0,135169.0,124435.0
Oxidized glutathione-13C-5,21913.0,19989.0,22143.0,35631.0,29819.0,32280.0,46894.0,60870.0,49787.0,52543.0
Oxidized glutathione-13C-6,26928.0,16733.0,26259.0,30384.0,37224.0,24632.0,59055.0,53089.0,54147.0,53122.0
Oxidized glutathione-13C-7,10846.0,10846.0,10846.0,11763.0,16149.0,22538.0,20920.0,33460.0,10846.0,26506.0
Oxidized glutathione-13C-8,11525.5,11525.5,11525.5,11525.5,11964.0,11525.5,19386.0,14868.0,11525.5,11525.5
Oxidized glutathione-13C-9,10690.0,10690.0,10690.0,10690.0,10690.0,10690.0,10690.0,10690.0,10690.0,10690.0
Oxidized glutathione-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxidized glutathione-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-1,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0
NAD-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-5,33986.0,10000.0,32107.0,19680.0,26345.0,32044.0,41852.0,37772.0,81557.0,95565.0
NAD-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,24705.0,33135.0
NAD-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,24763.0
NAD-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-9,10000.0,10000.0,10000.0,10000.0,17301.0,10000.0,11562.0,11196.0,10000.0,37722.0
NAD-13C-10,204404.0,98685.0,201988.0,138328.0,139595.0,130476.0,172522.0,125808.0,261066.0,312762.0
NAD-13C-11,197486.0,62168.0,105041.0,101266.0,159026.0,118195.0,235190.0,212974.0,236613.0,281402.0
NAD-13C-12,99911.0,31916.0,72595.0,73664.0,88882.0,78488.0,216769.0,132069.0,107907.0,186659.0
NAD-13C-13,39015.0,10855.0,42727.0,41587.0,55068.0,10855.0,126627.0,104379.0,67850.0,85322.0
NAD-13C-14,22169.0,10000.0,10000.0,23668.0,20269.0,20617.0,50976.0,51493.0,31682.0,37127.0
NAD-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NAD-13C-21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-1,10834.5,10834.5,10834.5,10834.5,10834.5,10834.5,10834.5,10834.5,10834.5,10834.5
NADP-13C-2,12890.5,12890.5,12890.5,12890.5,12890.5,12890.5,12890.5,12890.5,12890.5,12890.5
NADP-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-5,10681.5,10681.5,10681.5,10681.5,10681.5,10681.5,10681.5,10681.5,10681.5,10681.5
NADP-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADP-13C-21,11769.0,11769.0,11769.0,11769.0,11769.0,11769.0,11769.0,11769.0,11769.0,11769.0
NADH-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-3,11656.5,11656.5,11656.5,11656.5,11656.5,11656.5,11656.5,11656.5,11656.5,11656.5
NADH-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-8,10000.0,10000.0,10000.0,10000.0,24969.0,10000.0,10000.0,17805.0,10000.0,10000.0
NADH-13C-9,18655.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,51788.0
NADH-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,14111.0,10000.0,10000.0,10000.0
NADH-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
